State,District,District_Name,Total_Pop,Male_Pop,Female_Pop,Literate_Pop,M_LIT_Total,F_LIT_Total,P_ILL_Total,M_ILL_Total,F_ILL_Total,Rural_Pop,TOT_M_Rural,TOT_F_Rural,P_LIT_Rural,M_LIT_Rural,F_LIT_Rural,P_ILL_Rural,M_ILL_Rural,F_ILL_Rural,Urban_Pop,TOT_M_Urban,TOT_F_Urban,P_LIT_Urban,M_LIT_Urban,F_LIT_Urban,P_ILL_Urban,M_ILL_Urban,F_ILL_Urban,State_Code,Literacy_Rate,Literacy_Rate_Rural,Literacy_Rate_Urban,Literacy_Gap,Urban_Pct,Rural_Pct,Sex_Ratio,District_str,pc11_d_id
CHHATTISGARH,407,Kabeerdham,822526.0,412058.0,410468.0,414167.0,248503.0,165664.0,408359.0,163555.0,244804.0,735131.0,367941.0,367190.0,357301.0,216986.0,140315.0,377830.0,150955.0,226875.0,87395.0,44117.0,43278.0,56866.0,31517.0,25349.0,30529.0,12600.0,17929.0,22,50.35,48.6,65.07,16.47,10.63,89.37,996.1,407,407
CHHATTISGARH,408,Rajnandgaon,1537133.0,762855.0,774278.0,1008379.0,561355.0,447024.0,528754.0,201500.0,327254.0,1264621.0,626212.0,638409.0,802926.0,451224.0,351702.0,461695.0,174988.0,286707.0,272512.0,136643.0,135869.0,205453.0,110131.0,95322.0,67059.0,26512.0,40547.0,22,65.6,63.49,75.39,11.9,17.73,82.27,1015.0,408,408
CHHATTISGARH,409,Durg,3343872.0,1682101.0,1661771.0,2303378.0,1284612.0,1018766.0,1040494.0,397489.0,643005.0,2059107.0,1026152.0,1032955.0,1330153.0,752220.0,577933.0,728954.0,273932.0,455022.0,1284765.0,655949.0,628816.0,973225.0,532392.0,440833.0,311540.0,123557.0,187983.0,22,68.88,64.6,75.75,11.15,38.42,61.58,987.9,409,409
CHHATTISGARH,410,Raipur,4063872.0,2048186.0,2015686.0,2629749.0,1493158.0,1136591.0,1434123.0,555028.0,879095.0,2580583.0,1288567.0,1292016.0,1545714.0,898298.0,647416.0,1034869.0,390269.0,644600.0,1483289.0,759619.0,723670.0,1084035.0,594860.0,489175.0,399254.0,164759.0,234495.0,22,64.71,59.9,73.08,13.18,36.5,63.5,984.1,410,410
CHHATTISGARH,411,Mahasamund,1032754.0,511967.0,520787.0,637963.0,364089.0,273874.0,394791.0,147878.0,246913.0,912602.0,451691.0,460911.0,552067.0,317171.0,234896.0,360535.0,134520.0,226015.0,120152.0,60276.0,59876.0,85896.0,46918.0,38978.0,34256.0,13358.0,20898.0,22,61.77,60.49,71.49,11.0,11.63,88.37,1017.2,411,411
CHHATTISGARH,412,Dhamtari,799781.0,397897.0,401884.0,546833.0,303924.0,242909.0,252948.0,93973.0,158975.0,650586.0,323420.0,327166.0,435825.0,244050.0,191775.0,214761.0,79370.0,135391.0,149195.0,74477.0,74718.0,111008.0,59874.0,51134.0,38187.0,14603.0,23584.0,22,68.37,66.99,74.4,7.41,18.65,81.35,1010.0,412,412
CHHATTISGARH,413,Uttar Bastar Kanker,748941.0,373338.0,375603.0,456042.0,258298.0,197744.0,292899.0,115040.0,177859.0,672180.0,335149.0,337031.0,396859.0,227063.0,169796.0,275321.0,108086.0,167235.0,76761.0,38189.0,38572.0,59183.0,31235.0,27948.0,17578.0,6954.0,10624.0,22,60.89,59.04,77.1,18.06,10.25,89.75,1006.1,413,413
CHHATTISGARH,414,Bastar,1413199.0,698487.0,714712.0,650863.0,382335.0,268528.0,762336.0,316152.0,446184.0,1219705.0,600652.0,619053.0,511057.0,305898.0,205159.0,708648.0,294754.0,413894.0,193494.0,97835.0,95659.0,139806.0,76437.0,63369.0,53688.0,21398.0,32290.0,22,46.06,41.9,72.25,30.35,13.69,86.31,1023.2,414,414
CHHATTISGARH,415,Narayanpur,139820.0,70104.0,69716.0,56621.0,33449.0,23172.0,83199.0,36655.0,46544.0,117714.0,58653.0,59061.0,40467.0,24246.0,16221.0,77247.0,34407.0,42840.0,22106.0,11451.0,10655.0,16154.0,9203.0,6951.0,5952.0,2248.0,3704.0,22,40.5,34.38,73.08,38.7,15.81,84.19,994.5,415,415
CHHATTISGARH,416,Dakshin Bastar Dantewada,533638.0,264142.0,269496.0,191237.0,116529.0,74708.0,342401.0,147613.0,194788.0,437405.0,213930.0,223475.0,125381.0,78765.0,46616.0,312024.0,135165.0,176859.0,96233.0,50212.0,46021.0,65856.0,37764.0,28092.0,30377.0,12448.0,17929.0,22,35.84,28.66,68.43,39.77,18.03,81.97,1020.3,416,416
CHHATTISGARH,417,Bijapur,255230.0,128663.0,126567.0,86919.0,54076.0,32843.0,168311.0,74587.0,93724.0,225630.0,113344.0,112286.0,68046.0,43132.0,24914.0,157584.0,70212.0,87372.0,29600.0,15319.0,14281.0,18873.0,10944.0,7929.0,10727.0,4375.0,6352.0,22,34.06,30.16,63.76,33.6,11.6,88.4,983.7,417,417
MADHYA PRADESH,418,Sheopur,687861.0,361784.0,326077.0,328025.0,208201.0,119824.0,359836.0,153583.0,206253.0,580509.0,305360.0,275149.0,261053.0,168393.0,92660.0,319456.0,136967.0,182489.0,107352.0,56424.0,50928.0,66972.0,39808.0,27164.0,40380.0,16616.0,23764.0,23,47.69,44.97,62.39,17.42,15.61,84.39,901.3,418,418
MADHYA PRADESH,419,Morena,1965970.0,1068417.0,897553.0,1179685.0,747652.0,432033.0,786285.0,320765.0,465520.0,1495508.0,815218.0,680290.0,865686.0,558748.0,306938.0,629822.0,256470.0,373352.0,470462.0,253199.0,217263.0,313999.0,188904.0,125095.0,156463.0,64295.0,92168.0,23,60.01,57.89,66.74,8.85,23.93,76.07,840.1,419,419
MADHYA PRADESH,420,Bhind,1703005.0,926843.0,776162.0,1094917.0,676513.0,418404.0,608088.0,250330.0,357758.0,1270083.0,694756.0,575327.0,800035.0,501892.0,298143.0,470048.0,192864.0,277184.0,432922.0,232087.0,200835.0,294882.0,174621.0,120261.0,138040.0,57466.0,80574.0,23,64.29,62.99,68.11,5.12,25.42,74.58,837.4,420,420
MADHYA PRADESH,421,Gwalior,2032036.0,1090327.0,941709.0,1357210.0,803114.0,554096.0,674826.0,287213.0,387613.0,758244.0,409349.0,348895.0,419361.0,267017.0,152344.0,338883.0,142332.0,196551.0,1273792.0,680978.0,592814.0,937849.0,536097.0,401752.0,335943.0,144881.0,191062.0,23,66.79,55.31,73.63,18.32,62.69,37.31,863.7,421,421
MADHYA PRADESH,422,Datia,786754.0,420157.0,366597.0,491445.0,303815.0,187630.0,295309.0,116342.0,178967.0,604772.0,323966.0,280806.0,365567.0,230901.0,134666.0,239205.0,93065.0,146140.0,181982.0,96191.0,85791.0,125878.0,72914.0,52964.0,56104.0,23277.0,32827.0,23,62.46,60.45,69.17,8.72,23.13,76.87,872.5,422,422
MADHYA PRADESH,423,Shivpuri,1726050.0,919795.0,806255.0,900846.0,573242.0,327604.0,825204.0,346553.0,478651.0,1430627.0,763554.0,667073.0,703640.0,458705.0,244935.0,726987.0,304849.0,422138.0,295423.0,156241.0,139182.0,197206.0,114537.0,82669.0,98217.0,41704.0,56513.0,23,52.19,49.18,66.75,17.57,17.12,82.88,876.6,423,423
MADHYA PRADESH,424,Tikamgarh,1445166.0,760355.0,684811.0,747940.0,459353.0,288587.0,697226.0,301002.0,396224.0,1195293.0,629477.0,565816.0,586993.0,366751.0,220242.0,608300.0,262726.0,345574.0,249873.0,130878.0,118995.0,160947.0,92602.0,68345.0,88926.0,38276.0,50650.0,23,51.75,49.11,64.41,15.3,17.29,82.71,900.6,424,424
MADHYA PRADESH,425,Chhatarpur,1762375.0,936121.0,826254.0,943033.0,572010.0,371023.0,819342.0,364111.0,455231.0,1363359.0,725273.0,638086.0,671558.0,416937.0,254621.0,691801.0,308336.0,383465.0,399016.0,210848.0,188168.0,271475.0,155073.0,116402.0,127541.0,55775.0,71766.0,23,53.51,49.26,68.04,18.78,22.64,77.36,882.6,425,425
MADHYA PRADESH,426,Panna,1016520.0,533480.0,483040.0,552559.0,332140.0,220419.0,463961.0,201340.0,262621.0,891185.0,467473.0,423712.0,465466.0,282573.0,182893.0,425719.0,184900.0,240819.0,125335.0,66007.0,59328.0,87093.0,49567.0,37526.0,38242.0,16440.0,21802.0,23,54.36,52.23,69.49,17.26,12.33,87.67,905.5,426,426
MADHYA PRADESH,427,Sagar,2378458.0,1256257.0,1122201.0,1545719.0,908607.0,637112.0,832739.0,347650.0,485089.0,1669662.0,884133.0,785529.0,1011982.0,610355.0,401627.0,657680.0,273778.0,383902.0,708796.0,372124.0,336672.0,533737.0,298252.0,235485.0,175059.0,73872.0,101187.0,23,64.99,60.61,75.3,14.69,29.8,70.2,893.3,427,427
MADHYA PRADESH,428,Damoh,1264219.0,661873.0,602346.0,747715.0,445737.0,301978.0,516504.0,216136.0,300368.0,1013668.0,530471.0,483197.0,564140.0,342733.0,221407.0,449528.0,187738.0,261790.0,250551.0,131402.0,119149.0,183575.0,103004.0,80571.0,66976.0,28398.0,38578.0,23,59.14,55.65,73.27,17.62,19.82,80.18,910.1,428,428
MADHYA PRADESH,429,Satna,2228935.0,1157495.0,1071440.0,1371781.0,801051.0,570730.0,857154.0,356444.0,500710.0,1754517.0,907904.0,846613.0,1029244.0,607280.0,421964.0,725273.0,300624.0,424649.0,474418.0,249591.0,224827.0,342537.0,193771.0,148766.0,131881.0,55820.0,76061.0,23,61.54,58.66,72.2,13.54,21.28,78.72,925.7,429,429
MADHYA PRADESH,430,Rewa,2365106.0,1225100.0,1140006.0,1441757.0,845572.0,596185.0,923349.0,379528.0,543821.0,1969321.0,1017839.0,951482.0,1156917.0,684319.0,472598.0,812404.0,333520.0,478884.0,395785.0,207261.0,188524.0,284840.0,161253.0,123587.0,110945.0,46008.0,64937.0,23,60.96,58.75,71.97,13.22,16.73,83.27,930.5,430,430
MADHYA PRADESH,431,Umaria,644758.0,330674.0,314084.0,356672.0,210907.0,145765.0,288086.0,119767.0,168319.0,534214.0,273064.0,261150.0,279642.0,166849.0,112793.0,254572.0,106215.0,148357.0,110544.0,57610.0,52934.0,77030.0,44058.0,32972.0,33514.0,13552.0,19962.0,23,55.32,52.35,69.68,17.33,17.15,82.85,949.8,431,431
MADHYA PRADESH,432,Neemuch,826067.0,422653.0,403414.0,508834.0,307889.0,200945.0,317233.0,114764.0,202469.0,580837.0,295013.0,285824.0,330646.0,206269.0,124377.0,250191.0,88744.0,161447.0,245230.0,127640.0,117590.0,178188.0,101620.0,76568.0,67042.0,26020.0,41022.0,23,61.6,56.93,72.66,15.73,29.69,70.31,954.5,432,432
MADHYA PRADESH,433,Mandsaur,1340411.0,682851.0,657560.0,834591.0,502898.0,331693.0,505820.0,179953.0,325867.0,1062807.0,540987.0,521820.0,629734.0,389057.0,240677.0,433073.0,151930.0,281143.0,277604.0,141864.0,135740.0,204857.0,113841.0,91016.0,72747.0,28023.0,44724.0,23,62.26,59.25,73.79,14.54,20.71,79.29,963.0,433,433
MADHYA PRADESH,434,Ratlam,1455069.0,738241.0,716828.0,825880.0,485090.0,340790.0,629189.0,253151.0,376038.0,1020038.0,516468.0,503570.0,507104.0,311054.0,196050.0,512934.0,205414.0,307520.0,435031.0,221773.0,213258.0,318776.0,174036.0,144740.0,116255.0,47737.0,68518.0,23,56.76,49.71,73.28,23.57,29.9,70.1,971.0,434,434
MADHYA PRADESH,435,Ujjain,1986864.0,1016289.0,970575.0,1240990.0,730817.0,510173.0,745874.0,285472.0,460402.0,1207651.0,616353.0,591298.0,671383.0,416991.0,254392.0,536268.0,199362.0,336906.0,779213.0,399936.0,379277.0,569607.0,313826.0,255781.0,209606.0,86110.0,123496.0,23,62.46,55.59,73.1,17.51,39.22,60.78,955.0,435,435
MADHYA PRADESH,436,Shajapur,1512681.0,780520.0,732161.0,894612.0,543509.0,351103.0,618069.0,237011.0,381058.0,1219133.0,629273.0,589860.0,690374.0,427370.0,263004.0,528759.0,201903.0,326856.0,293548.0,151247.0,142301.0,204238.0,116139.0,88099.0,89310.0,35108.0,54202.0,23,59.14,56.63,69.58,12.95,19.41,80.59,938.0,436,436
MADHYA PRADESH,437,Dewas,1563715.0,805359.0,758356.0,925369.0,550716.0,374653.0,638346.0,254643.0,383703.0,1111956.0,571720.0,540236.0,604294.0,369959.0,234335.0,507662.0,201761.0,305901.0,451759.0,233639.0,218120.0,321075.0,180757.0,140318.0,130684.0,52882.0,77802.0,23,59.18,54.35,71.07,16.72,28.89,71.11,941.6,437,437
MADHYA PRADESH,438,Dhar,2185793.0,1112725.0,1073068.0,1077338.0,638479.0,438859.0,1108455.0,474246.0,634209.0,1772572.0,895113.0,877459.0,796473.0,477831.0,318642.0,976099.0,417282.0,558817.0,413221.0,217612.0,195609.0,280865.0,160648.0,120217.0,132356.0,56964.0,75392.0,23,49.29,44.93,67.97,23.04,18.9,81.1,964.4,438,438
MADHYA PRADESH,439,Indore,3276697.0,1699627.0,1577070.0,2309130.0,1289631.0,1019499.0,967567.0,409996.0,557571.0,848988.0,436755.0,412233.0,499137.0,299899.0,199238.0,349851.0,136856.0,212995.0,2427709.0,1262872.0,1164837.0,1809993.0,989732.0,820261.0,617716.0,273140.0,344576.0,23,70.47,58.79,74.56,15.77,74.09,25.91,927.9,439,439
MADHYA PRADESH,440,Khargone (West Nimar),1873046.0,953121.0,919925.0,986234.0,575428.0,410806.0,886812.0,377693.0,509119.0,1574190.0,799396.0,774794.0,772789.0,457771.0,315018.0,801401.0,341625.0,459776.0,298856.0,153725.0,145131.0,213445.0,117657.0,95788.0,85411.0,36068.0,49343.0,23,52.65,49.09,71.42,22.33,15.96,84.04,965.2,440,440
MADHYA PRADESH,441,Barwani,1385881.0,699340.0,686541.0,549926.0,313642.0,236284.0,835955.0,385698.0,450257.0,1181812.0,594907.0,586905.0,413152.0,238262.0,174890.0,768660.0,356645.0,412015.0,204069.0,104433.0,99636.0,136774.0,75380.0,61394.0,67295.0,29053.0,38242.0,23,39.68,34.96,67.02,32.06,14.72,85.28,981.7,441,441
MADHYA PRADESH,442,Rajgarh,1545814.0,790212.0,755602.0,804245.0,488797.0,315448.0,741569.0,301415.0,440154.0,1269357.0,648407.0,620950.0,620313.0,384594.0,235719.0,649044.0,263813.0,385231.0,276457.0,141805.0,134652.0,183932.0,104203.0,79729.0,92525.0,37602.0,54923.0,23,52.03,48.87,66.53,17.66,17.88,82.12,956.2,442,442
MADHYA PRADESH,443,Vidisha,1458875.0,769568.0,689307.0,862918.0,512344.0,350574.0,595957.0,257224.0,338733.0,1119257.0,591962.0,527295.0,624193.0,379182.0,245011.0,495064.0,212780.0,282284.0,339618.0,177606.0,162012.0,238725.0,133162.0,105563.0,100893.0,44444.0,56449.0,23,59.15,55.77,70.29,14.52,23.28,76.72,895.7,443,443
MADHYA PRADESH,444,Bhopal,2371061.0,1236130.0,1134931.0,1660690.0,920314.0,740376.0,710371.0,315816.0,394555.0,454010.0,238025.0,215985.0,254810.0,153144.0,101666.0,199200.0,84881.0,114319.0,1917051.0,998105.0,918946.0,1405880.0,767170.0,638710.0,511171.0,230935.0,280236.0,23,70.04,56.12,73.34,17.22,80.85,19.15,918.1,444,444
MADHYA PRADESH,445,Sehore,1311332.0,683743.0,627589.0,780362.0,469208.0,311154.0,530970.0,214535.0,316435.0,1062870.0,554636.0,508234.0,603846.0,370658.0,233188.0,459024.0,183978.0,275046.0,248462.0,129107.0,119355.0,176516.0,98550.0,77966.0,71946.0,30557.0,41389.0,23,59.51,56.81,71.04,14.23,18.95,81.05,917.9,445,445
MADHYA PRADESH,446,Raisen,1331597.0,700358.0,631239.0,820220.0,479093.0,341127.0,511377.0,221265.0,290112.0,1028172.0,539960.0,488212.0,607949.0,358832.0,249117.0,420223.0,181128.0,239095.0,303425.0,160398.0,143027.0,212271.0,120261.0,92010.0,91154.0,40137.0,51017.0,23,61.6,59.13,69.96,10.83,22.79,77.21,901.3,446,446
MADHYA PRADESH,447,Betul,1575362.0,799236.0,776126.0,939769.0,529783.0,409986.0,635593.0,269453.0,366140.0,1266211.0,640358.0,625853.0,700098.0,400175.0,299923.0,566113.0,240183.0,325930.0,309151.0,158878.0,150273.0,239671.0,129608.0,110063.0,69480.0,29270.0,40210.0,23,59.65,55.29,77.53,22.24,19.62,80.38,971.1,447,447
MADHYA PRADESH,448,Harda,570465.0,294838.0,275627.0,352550.0,203807.0,148743.0,217915.0,91031.0,126884.0,451101.0,233312.0,217789.0,261229.0,154040.0,107189.0,189872.0,79272.0,110600.0,119364.0,61526.0,57838.0,91321.0,49767.0,41554.0,28043.0,11759.0,16284.0,23,61.8,57.91,76.51,18.6,20.92,79.08,934.8,448,448
MADHYA PRADESH,449,Hoshangabad,1241350.0,648725.0,592625.0,810644.0,469199.0,341445.0,430706.0,179526.0,251180.0,851364.0,445062.0,406302.0,510211.0,303089.0,207122.0,341153.0,141973.0,199180.0,389986.0,203663.0,186323.0,300433.0,166110.0,134323.0,89553.0,37553.0,52000.0,23,65.3,59.93,77.04,17.11,31.42,68.58,913.5,449,449
MADHYA PRADESH,450,Katni,1292042.0,662013.0,630029.0,790773.0,460583.0,330190.0,501269.0,201430.0,299839.0,1028499.0,525188.0,503311.0,592952.0,351840.0,241112.0,435547.0,173348.0,262199.0,263543.0,136825.0,126718.0,197821.0,108743.0,89078.0,65722.0,28082.0,37640.0,23,61.2,57.65,75.06,17.41,20.4,79.6,951.7,450,450
MADHYA PRADESH,451,Jabalpur,2463289.0,1277278.0,1186011.0,1756468.0,980307.0,776161.0,706821.0,296971.0,409850.0,1023255.0,527031.0,496224.0,637824.0,371345.0,266479.0,385431.0,155686.0,229745.0,1440034.0,750247.0,689787.0,1118644.0,608962.0,509682.0,321390.0,141285.0,180105.0,23,71.31,62.33,77.68,15.35,58.46,41.54,928.5,451,451
MADHYA PRADESH,452,Narsimhapur,1091854.0,568810.0,523044.0,718785.0,413491.0,305294.0,373069.0,155319.0,217750.0,888314.0,462699.0,425615.0,562087.0,327734.0,234353.0,326227.0,134965.0,191262.0,203540.0,106111.0,97429.0,156698.0,85757.0,70941.0,46842.0,20354.0,26488.0,23,65.83,63.28,76.99,13.71,18.64,81.36,919.5,452,452
MADHYA PRADESH,453,Dindori,704524.0,351913.0,352611.0,378714.0,222759.0,155955.0,325810.0,129154.0,196656.0,672206.0,335393.0,336813.0,354842.0,209532.0,145310.0,317364.0,125861.0,191503.0,32318.0,16520.0,15798.0,23872.0,13227.0,10645.0,8446.0,3293.0,5153.0,23,53.75,52.79,73.87,21.08,4.59,95.41,1002.0,453,453
MADHYA PRADESH,454,Mandla,1054905.0,525272.0,529633.0,604962.0,348033.0,256929.0,449943.0,177239.0,272704.0,924716.0,459151.0,465565.0,503725.0,293753.0,209972.0,420991.0,165398.0,255593.0,130189.0,66121.0,64068.0,101237.0,54280.0,46957.0,28952.0,11841.0,17111.0,23,57.35,54.47,77.76,23.29,12.34,87.66,1008.3,454,454
MADHYA PRADESH,455,Chhindwara,2090922.0,1064468.0,1026454.0,1294198.0,731294.0,562904.0,796724.0,333174.0,463550.0,1585739.0,806199.0,779540.0,907838.0,522433.0,385405.0,677901.0,283766.0,394135.0,505183.0,258269.0,246914.0,386360.0,208861.0,177499.0,118823.0,49408.0,69415.0,23,61.9,57.25,76.48,19.23,24.16,75.84,964.3,455,455
MADHYA PRADESH,456,Seoni,1379131.0,695879.0,683252.0,864194.0,485341.0,378853.0,514937.0,210538.0,304399.0,1215241.0,612314.0,602927.0,734368.0,416105.0,318263.0,480873.0,196209.0,284664.0,163890.0,83565.0,80325.0,129826.0,69236.0,60590.0,34064.0,14329.0,19735.0,23,62.66,60.43,79.22,18.79,11.88,88.12,981.9,456,456
MADHYA PRADESH,457,Balaghat,1701698.0,842178.0,859520.0,1147623.0,626468.0,521155.0,554075.0,215710.0,338365.0,1456882.0,719794.0,737088.0,960218.0,527089.0,433129.0,496664.0,192705.0,303959.0,244816.0,122384.0,122432.0,187405.0,99379.0,88026.0,57411.0,23005.0,34406.0,23,67.44,65.91,76.55,10.64,14.39,85.61,1020.6,457,457
MADHYA PRADESH,458,Guna,1241519.0,649362.0,592157.0,653980.0,400537.0,253443.0,587539.0,248825.0,338714.0,928844.0,486127.0,442717.0,447170.0,281493.0,165677.0,481674.0,204634.0,277040.0,312675.0,163235.0,149440.0,206810.0,119044.0,87766.0,105865.0,44191.0,61674.0,23,52.68,48.14,66.14,18.0,25.18,74.82,911.9,458,458
MADHYA PRADESH,459,Ashoknagar,845071.0,443837.0,401234.0,469109.0,290304.0,178805.0,375962.0,153533.0,222429.0,691387.0,363411.0,327976.0,366314.0,230726.0,135588.0,325073.0,132685.0,192388.0,153684.0,80426.0,73258.0,102795.0,59578.0,43217.0,50889.0,20848.0,30041.0,23,55.51,52.98,66.89,13.91,18.19,81.81,904.0,459,459
MADHYA PRADESH,460,Shahdol,1066063.0,540021.0,526042.0,604194.0,348761.0,255433.0,461869.0,191260.0,270609.0,846463.0,426583.0,419880.0,442701.0,259031.0,183670.0,403762.0,167552.0,236210.0,219600.0,113438.0,106162.0,161493.0,89730.0,71763.0,58107.0,23708.0,34399.0,23,56.68,52.3,73.54,21.24,20.6,79.4,974.1,460,460
MADHYA PRADESH,461,Anuppur,749237.0,379114.0,370123.0,436595.0,254120.0,182475.0,312642.0,124994.0,187648.0,543996.0,272030.0,271966.0,290893.0,170653.0,120240.0,253103.0,101377.0,151726.0,205241.0,107084.0,98157.0,145702.0,83467.0,62235.0,59539.0,23617.0,35922.0,23,58.27,53.47,70.99,17.52,27.39,72.61,976.3,461,461
MADHYA PRADESH,462,Sidhi,1127033.0,575912.0,551121.0,600785.0,353030.0,247755.0,526248.0,222882.0,303366.0,1033912.0,527378.0,506534.0,537755.0,317149.0,220606.0,496157.0,210229.0,285928.0,93121.0,48534.0,44587.0,63030.0,35881.0,27149.0,30091.0,12653.0,17438.0,23,53.31,52.01,67.69,15.68,8.26,91.74,957.0,462,462
MADHYA PRADESH,463,Singrauli,1178273.0,613637.0,564636.0,585054.0,359923.0,225131.0,593219.0,253714.0,339505.0,951487.0,493324.0,458163.0,437064.0,272515.0,164549.0,514423.0,220809.0,293614.0,226786.0,120313.0,106473.0,147990.0,87408.0,60582.0,78796.0,32905.0,45891.0,23,49.65,45.93,65.26,19.33,19.25,80.75,920.1,463,463
MADHYA PRADESH,464,Jhabua,1025048.0,515023.0,510025.0,352081.0,214582.0,137499.0,672967.0,300441.0,372526.0,933065.0,467468.0,465597.0,286231.0,177981.0,108250.0,646834.0,289487.0,357347.0,91983.0,47555.0,44428.0,65850.0,36601.0,29249.0,26133.0,10954.0,15179.0,23,34.35,30.68,71.59,40.91,8.97,91.03,990.3,464,464
MADHYA PRADESH,465,Alirajpur,728999.0,362542.0,366457.0,209754.0,120905.0,88849.0,519245.0,241637.0,277608.0,671925.0,333593.0,338332.0,170812.0,99574.0,71238.0,501113.0,234019.0,267094.0,57074.0,28949.0,28125.0,38942.0,21331.0,17611.0,18132.0,7618.0,10514.0,23,28.77,25.42,68.23,42.81,7.83,92.17,1010.8,465,465
MADHYA PRADESH,466,Khandwa (East Nimar),1310061.0,674329.0,635732.0,731615.0,432259.0,299356.0,578446.0,242070.0,336376.0,1050625.0,541183.0,509442.0,540989.0,328903.0,212086.0,509636.0,212280.0,297356.0,259436.0,133146.0,126290.0,190626.0,103356.0,87270.0,68810.0,29790.0,39020.0,23,55.85,51.49,73.48,21.99,19.8,80.2,942.8,466,466
MADHYA PRADESH,467,Burhanpur,757847.0,388504.0,369343.0,408679.0,233073.0,175606.0,349168.0,155431.0,193737.0,497560.0,254978.0,242582.0,229184.0,135496.0,93688.0,268376.0,119482.0,148894.0,260287.0,133526.0,126761.0,179495.0,97577.0,81918.0,80792.0,35949.0,44843.0,23,53.93,46.06,68.96,22.9,34.35,65.65,950.7,467,467
GUJARAT,468,Kachchh,2092371.0,1096737.0,995634.0,1252319.0,739239.0,513080.0,840052.0,357498.0,482554.0,1363836.0,713524.0,650312.0,740922.0,449185.0,291737.0,622914.0,264339.0,358575.0,728535.0,383213.0,345322.0,511397.0,290054.0,221343.0,217138.0,93159.0,123979.0,24,59.85,54.33,70.2,15.87,34.82,65.18,907.8,468,468
GUJARAT,469,Banas Kantha,3120506.0,1610379.0,1510127.0,1704923.0,1048402.0,656521.0,1415583.0,561977.0,853606.0,2705591.0,1393741.0,1311850.0,1415564.0,881639.0,533925.0,1290027.0,512102.0,777925.0,414915.0,216638.0,198277.0,289359.0,166763.0,122596.0,125556.0,49875.0,75681.0,24,54.64,52.32,69.74,17.42,13.3,86.7,937.7,469,469
GUJARAT,470,Patan,1343734.0,694397.0,649337.0,837913.0,494631.0,343282.0,505821.0,199766.0,306055.0,1062653.0,548324.0,514329.0,630617.0,378570.0,252047.0,432036.0,169754.0,262282.0,281081.0,146073.0,135008.0,207296.0,116061.0,91235.0,73785.0,30012.0,43773.0,24,62.36,59.34,73.75,14.41,20.92,79.08,935.1,470,470
GUJARAT,471,Mahesana,2035064.0,1056520.0,978544.0,1502645.0,847499.0,655146.0,532419.0,209021.0,323398.0,1520734.0,787175.0,733559.0,1095809.0,623765.0,472044.0,424925.0,163410.0,261515.0,514330.0,269345.0,244985.0,406836.0,223734.0,183102.0,107494.0,45611.0,61883.0,24,73.84,72.06,79.1,7.04,25.27,74.73,926.2,471,471
GUJARAT,472,Sabar Kantha,2428589.0,1244231.0,1184358.0,1578734.0,918625.0,660109.0,849855.0,325606.0,524249.0,2064869.0,1056141.0,1008728.0,1307989.0,768505.0,539484.0,756880.0,287636.0,469244.0,363720.0,188090.0,175630.0,270745.0,150120.0,120625.0,92975.0,37970.0,55005.0,24,65.01,63.34,74.44,11.1,14.98,85.02,951.9,472,472
GUJARAT,473,Gandhinagar,1391753.0,723864.0,667889.0,1030494.0,582686.0,447808.0,361259.0,141178.0,220081.0,791126.0,408436.0,382690.0,563973.0,323305.0,240668.0,227153.0,85131.0,142022.0,600627.0,315428.0,285199.0,466521.0,259381.0,207140.0,134106.0,56047.0,78059.0,24,74.04,71.29,77.67,6.38,43.16,56.84,922.7,473,473
GUJARAT,474,Ahmadabad,7214225.0,3788051.0,3426174.0,5435760.0,3025463.0,2410297.0,1778465.0,762588.0,1015877.0,1151178.0,595583.0,555595.0,703078.0,422978.0,280100.0,448100.0,172605.0,275495.0,6063047.0,3192468.0,2870579.0,4732682.0,2602485.0,2130197.0,1330365.0,589983.0,740382.0,24,75.35,61.07,78.06,16.99,84.04,15.96,904.5,474,474
GUJARAT,475,Surendranagar,1756268.0,909917.0,846351.0,1093626.0,643221.0,450405.0,662642.0,266696.0,395946.0,1259352.0,649475.0,609877.0,730703.0,437657.0,293046.0,528649.0,211818.0,316831.0,496916.0,260442.0,236474.0,362923.0,205564.0,157359.0,133993.0,54878.0,79115.0,24,62.27,58.02,73.04,15.02,28.29,71.71,930.1,475,475
GUJARAT,476,Rajkot,3804558.0,1974445.0,1830113.0,2725056.0,1514075.0,1210981.0,1079502.0,460370.0,619132.0,1590508.0,816264.0,774244.0,1043935.0,592755.0,451180.0,546573.0,223509.0,323064.0,2214050.0,1158181.0,1055869.0,1681121.0,921320.0,759801.0,532929.0,236861.0,296068.0,24,71.63,65.64,75.93,10.29,58.19,41.81,926.9,476,476
GUJARAT,477,Jamnagar,2160119.0,1114192.0,1045927.0,1396534.0,795140.0,601394.0,763585.0,319052.0,444533.0,1189054.0,610088.0,578966.0,715735.0,414998.0,300737.0,473319.0,195090.0,278229.0,971065.0,504104.0,466961.0,680799.0,380142.0,300657.0,290266.0,123962.0,166304.0,24,64.65,60.19,70.11,9.92,44.95,55.05,938.7,477,477
